amount,time_delta,merchant_cat,country,is_night,typing_speed_ms,device_trust,is_fraud
600.14,39075,electronics,IN,0,258.6,0.456,0
399.34,78335,electronics,US,0,465.6,0.002,0
1046.82,64161,groceries,IN,0,315.7,0.447,0
342.86,34965,utilities,IN,0,418.2,0.413,0
380.42,16663,electronics,US,1,271.1,0.075,0
565.6,80804,utilities,IN,1,291.6,0.017,0
252.69,19383,utilities,IN,0,321.7,0.552,1
99.54,38876,groceries,GB,0,358.0,0.048,0
1929.52,38466,travel,GB,0,328.8,0.699,0
850.31,38066,groceries,IN,0,245.0,0.225,0
90.3,47166,groceries,IN,0,332.7,0.317,0
123.89,71941,utilities,IN,0,285.2,0.559,0
114.08,61469,gaming,IN,0,341.2,0.277,0
72.16,80361,utilities,SG,1,396.8,0.454,0
475.64,27305,electronics,IN,0,493.5,0.158,0
1487.3,32004,groceries,SG,0,418.5,0.504,0
487.71,41939,utilities,US,0,311.7,0.675,1
1574.6,10079,utilities,DE,1,270.8,0.185,0
217.96,27220,electronics,IN,0,445.9,0.768,0
430.75,65540,luxury,IN,0,360.7,0.715,0
131.1,29063,groceries,US,0,275.6,0.414,0
338.35,65698,utilities,US,0,532.3,0.48,0
969.39,2637,groceries,IN,1,372.7,0.102,0
675.95,84139,utilities,DE,1,332.8,0.538,0
918.66,69689,utilities,IN,0,317.6,0.103,1
220.27,37142,utilities,GB,0,444.2,0.981,0
824.87,56398,utilities,US,0,308.7,0.485,0
1412.05,40201,gaming,DE,0,336.9,0.796,0
581.81,53202,travel,US,0,479.6,0.23,0
82.47,36662,utilities,IN,0,423.0,0.462,0
439.18,39119,groceries,IN,0,311.0,0.75,0
422.78,39425,utilities,IN,0,341.9,0.004,1
169.1,57368,gaming,IN,0,363.8,0.757,0
118.13,45982,gaming,IN,0,170.7,0.756,0
146.97,19579,gaming,US,0,448.2,0.207,0
1044.7,15632,utilities,GB,1,199.2,0.143,0
378.26,34930,utilities,IN,0,489.6,0.817,0
1760.76,22893,electronics,IN,0,242.7,0.766,0
54.9,5481,utilities,US,1,512.8,0.673,0
505.26,35275,travel,US,0,322.1,0.893,0
1640.49,3452,utilities,DE,1,435.9,0.326,0
2067.25,23070,gaming,SG,0,383.5,0.732,0
193.15,548,utilities,US,1,314.2,0.65,0
1626.07,21499,utilities,DE,0,318.8,0.029,0
988.84,37968,groceries,IN,0,259.4,0.33,0
1080.23,79524,luxury,GB,1,204.8,0.719,0
410.21,82684,groceries,IN,1,317.2,0.843,0
909.37,55414,utilities,DE,0,315.8,0.301,0
826.93,9463,electronics,GB,1,434.6,0.315,0
181.31,16257,utilities,GB,1,244.8,0.37,0
22.21,60037,utilities,IN,0,289.3,0.666,0
1037.57,57185,utilities,IN,0,382.1,0.526,0
962.16,7919,travel,IN,1,398.6,0.895,0
702.82,13488,groceries,IN,1,415.2,0.046,0
223.26,61862,gaming,DE,0,391.2,0.264,0
222.89,60130,utilities,IN,0,340.4,0.018,0
69.35,82780,utilities,US,1,357.5,0.811,0
1696.36,12259,groceries,IN,1,412.8,0.376,0
307.85,54939,utilities,GB,0,453.1,0.439,0
779.72,64244,groceries,DE,0,341.3,0.912,0
236.97,10848,gaming,IN,1,338.8,0.694,0
31.98,2464,utilities,US,1,420.9,0.965,0
743.28,77516,luxury,US,0,289.1,0.928,0
1136.82,63683,luxury,US,0,333.3,0.428,0
2165.7,29874,gaming,DE,0,425.5,0.027,0
301.5,50494,travel,IN,0,296.2,0.409,0
209.37,25343,electronics,US,0,367.3,0.585,0
393.06,21582,travel,GB,0,325.1,0.345,0
119.19,7366,groceries,SG,1,342.5,0.843,0
140.42,72286,utilities,IN,0,402.5,0.717,0
621.37,43634,groceries,IN,0,328.8,0.105,0
266.13,53007,gaming,DE,0,251.9,0.736,0
198.02,30161,travel,IN,0,384.6,0.824,0
495.92,9058,utilities,US,1,374.4,0.049,1
236.87,71724,groceries,US,0,292.3,0.543,0
3727.87,51237,utilities,US,0,415.1,0.603,0
250.08,2000,gaming,IN,1,309.0,0.33,0
1580.91,85196,electronics,IN,1,405.9,0.092,0
674.4,23777,travel,IN,0,435.7,0.304,0
885.66,20610,travel,US,0,314.3,0.053,0
478.32,75711,travel,IN,0,385.4,0.359,0
288.61,43467,gaming,IN,0,445.4,0.893,0
334.71,30368,utilities,IN,0,313.0,0.81,0
182.66,77950,gaming,IN,0,336.9,0.628,0
484.39,67536,utilities,IN,0,280.1,0.484,0
881.57,70133,travel,IN,0,393.2,0.78,0
29.19,79331,electronics,IN,1,504.8,0.463,0
93.85,16921,utilities,IN,1,340.9,0.027,0
100.47,48322,utilities,US,0,361.5,0.57,0
636.55,69055,electronics,IN,0,284.8,0.729,0
619.08,65383,travel,IN,0,233.1,0.313,0
219.17,31219,groceries,IN,0,386.5,0.053,0
1491.75,54692,gaming,IN,0,534.4,0.826,0
226.35,84664,travel,US,1,305.1,0.853,0
567.83,36324,utilities,IN,0,598.6,0.161,0
734.22,39499,gaming,DE,0,301.8,0.142,0
281.06,3455,groceries,US,1,353.0,0.942,0
935.2,13421,utilities,DE,1,524.4,0.141,0
228.1,8855,groceries,IN,1,458.7,0.668,0
323.7,10421,luxury,IN,1,519.3,0.823,0
368.5,54270,travel,GB,0,553.8,0.509,0
702.32,11595,utilities,IN,1,291.1,0.214,0
1387.97,30435,electronics,GB,0,337.1,0.714,1
154.29,44301,utilities,IN,0,449.6,0.234,0
82.84,24648,gaming,IN,0,269.0,0.281,0
640.01,70655,utilities,IN,0,326.3,0.895,0
40.47,78827,utilities,GB,0,250.4,0.575,0
346.56,48622,gaming,IN,0,259.2,0.653,0
588.17,55486,groceries,DE,0,344.8,0.032,0
57.03,83518,groceries,IN,1,337.9,0.25,0
142.2,71997,electronics,SG,0,363.8,0.97,0
242.15,33757,groceries,IN,0,471.2,0.591,0
293.21,7175,groceries,IN,1,286.2,0.813,0
328.62,2939,electronics,IN,1,204.1,0.714,0
491.88,18027,groceries,IN,0,378.4,0.58,0
659.32,79150,groceries,IN,0,352.7,0.719,0
67.86,26027,groceries,IN,0,310.3,0.857,0
1149.3,46580,utilities,US,0,270.6,0.488,0
247.68,60756,utilities,DE,0,319.8,0.776,0
217.41,23914,utilities,IN,0,300.4,0.705,0
1003.45,69758,gaming,DE,0,349.2,0.798,0
192.74,25022,travel,IN,0,365.1,0.037,0
137.44,44003,groceries,IN,0,346.6,0.849,0
50.01,45652,electronics,IN,0,294.3,0.539,0
1164.77,64560,groceries,IN,0,389.7,0.191,0
55.5,60138,groceries,IN,0,311.2,0.33,0
88.63,54532,utilities,IN,0,298.1,0.376,0
39.37,74949,groceries,IN,0,285.1,0.391,0
221.88,37491,electronics,US,0,359.0,0.946,0
51.07,45432,groceries,IN,0,255.8,0.181,0
1069.89,81186,utilities,IN,1,350.2,0.806,0
166.33,84895,groceries,IN,1,388.4,0.125,0
102.97,85618,utilities,US,1,309.3,0.063,0
482.59,2284,luxury,IN,1,335.7,0.917,1
112.71,55832,utilities,IN,0,180.0,0.143,0
291.84,68223,utilities,IN,0,449.7,0.403,0
822.5,9029,groceries,IN,1,537.3,0.885,0
148.16,82651,travel,IN,1,365.1,0.682,1
228.43,48516,utilities,IN,0,434.8,0.211,0
157.88,2027,utilities,IN,1,487.9,0.425,0
242.29,59562,gaming,IN,0,359.6,0.055,0
7050.33,43832,utilities,IN,0,478.5,0.312,0
39.27,53687,groceries,IN,0,438.8,0.47,0
825.36,59756,luxury,US,0,269.9,0.632,0
351.08,38472,groceries,SG,0,382.5,0.054,0
165.04,75665,gaming,GB,0,239.0,0.107,0
915.96,40330,travel,SG,0,457.2,0.706,0
1156.86,54800,travel,GB,0,237.1,0.636,0
134.76,64943,groceries,IN,0,341.2,0.189,0
303.43,55738,gaming,US,0,144.2,0.438,0
180.05,79986,electronics,DE,1,236.4,0.862,0
520.36,9553,gaming,US,1,238.6,0.473,1
396.37,10955,groceries,GB,1,343.8,0.369,0
325.68,23298,groceries,US,0,328.9,0.241,0
510.01,52682,groceries,SG,0,356.2,0.057,0
552.68,44180,groceries,GB,0,397.9,0.467,0
1466.21,52802,travel,DE,0,455.3,0.489,0
140.02,86193,groceries,IN,1,265.2,0.275,0
310.69,10872,groceries,IN,1,272.6,0.072,0
3837.41,51186,electronics,US,0,329.4,0.717,0
175.42,1751,gaming,GB,1,437.3,0.64,0
1136.88,72490,gaming,IN,0,246.7,0.423,0
124.7,16619,travel,GB,1,499.8,0.818,1
686.35,4806,electronics,US,1,229.2,0.734,1
278.93,71207,travel,IN,0,212.5,0.225,0
500.14,52575,groceries,IN,0,455.3,0.206,0
248.01,60480,groceries,DE,0,351.9,0.207,0
1214.36,76257,electronics,GB,0,396.2,0.139,0
319.72,70684,travel,IN,0,396.7,0.619,0
280.82,18696,electronics,IN,0,241.3,0.942,0
534.73,43613,utilities,IN,0,452.5,0.608,0
163.42,1663,groceries,SG,1,403.1,0.827,0
31.99,21902,electronics,IN,0,378.9,0.375,0
73.9,68227,groceries,US,0,374.4,0.993,0
161.82,85311,utilities,DE,1,377.5,0.118,0
1852.0,16849,utilities,US,1,270.9,0.793,1
3246.11,86079,utilities,IN,1,324.6,0.596,0
86.47,289,luxury,GB,1,386.0,0.934,0
390.61,23981,electronics,GB,0,322.7,0.709,0
168.16,8808,utilities,IN,1,354.8,0.771,0
427.59,26601,utilities,US,0,347.0,0.771,0
91.95,85015,travel,IN,1,373.7,0.131,0
475.94,85165,groceries,US,1,392.7,0.847,0
149.37,62867,electronics,DE,0,354.5,0.34,0
100.8,78804,gaming,IN,0,401.3,0.241,0
172.13,81626,travel,DE,1,311.1,0.044,0
44.2,22171,gaming,IN,0,385.3,0.623,0
652.02,68079,travel,IN,0,433.0,0.865,0
140.78,73694,utilities,SG,0,331.0,0.05,0
1482.46,36643,groceries,US,0,484.1,0.147,0
767.61,85473,luxury,IN,1,271.2,0.556,0
1144.18,48773,utilities,IN,0,429.2,0.957,0
221.75,71318,travel,IN,0,528.5,0.1,0
1259.28,33202,electronics,SG,0,486.9,0.567,0
1253.13,5812,utilities,IN,1,440.7,0.398,0
225.19,52165,electronics,IN,0,453.5,0.448,0
358.16,40837,groceries,US,0,328.6,0.42,1
1440.3,68044,utilities,IN,0,487.5,0.781,0
394.87,70417,gaming,IN,0,313.0,0.591,0
164.44,2126,gaming,IN,1,328.0,0.612,0
999.44,1723,utilities,US,1,204.0,0.619,0
1135.93,1284,groceries,GB,1,435.6,0.013,0
137.04,62610,electronics,US,0,411.7,0.333,0
524.76,43775,groceries,IN,0,347.5,0.897,0
344.09,49993,luxury,GB,0,421.3,0.462,0
1049.76,32591,utilities,GB,0,421.3,0.549,0
159.78,48670,luxury,IN,0,240.2,0.464,0
1273.72,40972,electronics,US,0,530.0,0.587,0
857.95,47349,utilities,IN,0,367.8,0.567,0
230.97,84934,electronics,SG,1,391.8,0.126,0
193.83,46471,utilities,DE,0,487.1,0.67,0
103.1,52088,gaming,SG,0,273.6,0.983,0
1411.11,39577,gaming,IN,0,279.7,0.757,0
127.05,71883,electronics,IN,0,276.0,0.602,0
277.89,3581,electronics,SG,1,355.2,0.348,0
2297.94,65643,luxury,IN,0,495.9,0.034,0
756.3,67275,utilities,US,0,262.8,0.843,0
462.62,5557,travel,GB,1,420.2,0.984,0
437.29,14270,groceries,SG,1,339.7,0.09,0
276.36,59053,utilities,IN,0,226.0,0.561,0
83.99,39619,groceries,US,0,163.8,0.157,0
605.71,85886,utilities,US,1,364.3,0.486,0
108.08,74756,travel,US,0,242.1,0.953,0
2943.95,58272,electronics,GB,0,372.9,0.071,0
65.86,25499,travel,IN,0,370.5,0.156,0
253.18,43211,gaming,IN,0,302.6,0.966,0
349.87,51107,groceries,US,0,322.8,0.039,0
183.99,62830,groceries,IN,0,445.6,0.593,0
350.61,51378,gaming,DE,0,363.9,0.717,0
681.88,9901,gaming,US,1,344.7,0.259,0
1476.86,79029,groceries,IN,0,631.3,0.796,0
396.78,52638,gaming,IN,0,437.8,0.569,0
339.55,3995,groceries,US,1,231.4,0.04,1
495.38,34632,utilities,IN,0,355.0,0.486,0
360.25,49848,electronics,US,0,318.6,0.135,0
161.7,48396,utilities,US,0,342.4,0.538,0
344.93,49148,utilities,US,0,330.1,0.272,1
1205.23,85626,gaming,GB,1,407.7,0.674,0
382.1,14525,groceries,US,1,365.2,0.771,0
344.13,45903,utilities,IN,0,348.9,0.52,0
300.24,29247,utilities,IN,0,435.9,0.546,0
613.68,28483,utilities,IN,0,312.1,0.438,0
522.63,46116,utilities,GB,0,276.8,0.643,1
541.3,8501,groceries,IN,1,396.9,0.363,0
246.98,31889,groceries,SG,0,293.4,0.461,0
32.1,60559,electronics,IN,0,509.7,0.778,0
182.18,47616,gaming,IN,0,317.9,0.952,0
327.63,13149,luxury,IN,1,347.3,0.507,1
135.49,77171,utilities,GB,0,357.6,0.768,0
674.3,47978,utilities,US,0,197.5,0.642,0
137.44,59042,electronics,US,0,358.8,0.45,0
36.39,12577,gaming,IN,1,190.1,0.816,0
778.29,20338,utilities,SG,0,423.0,0.754,0
267.28,37816,utilities,IN,0,327.8,0.109,1
339.92,29066,groceries,IN,0,274.0,0.417,0
56.34,45427,gaming,DE,0,387.1,0.831,0
234.92,32917,electronics,IN,0,321.1,0.732,0
290.68,28268,groceries,IN,0,196.3,0.435,0
361.49,23485,gaming,DE,0,375.1,0.119,0
835.5,1667,groceries,US,1,387.0,0.079,1
177.03,67520,travel,GB,0,391.2,0.67,0
266.97,25417,groceries,DE,0,498.2,0.216,0
1860.63,53700,gaming,IN,0,264.8,0.062,0
289.66,67255,groceries,IN,0,222.0,0.773,0
1435.7,23560,electronics,US,0,318.0,0.914,0
57.84,49164,groceries,IN,0,350.4,0.675,0
281.77,74036,gaming,IN,0,384.9,0.407,0
1166.76,51801,utilities,IN,0,361.5,0.627,0
680.59,42392,utilities,SG,0,271.1,0.331,0
1556.69,23587,electronics,IN,0,271.4,0.699,0
233.2,47047,gaming,IN,0,301.5,0.921,0
385.92,54107,groceries,IN,0,282.7,0.805,0
31.33,10831,travel,GB,1,379.4,0.533,0
81.84,53572,utilities,US,0,335.9,0.725,0
571.38,23330,groceries,IN,0,324.9,0.861,0
178.86,16691,utilities,IN,1,320.1,0.188,0
788.89,82271,gaming,SG,1,480.4,0.667,0
247.29,70862,groceries,SG,0,444.4,0.449,0
580.59,45448,gaming,IN,0,319.1,0.733,0
143.47,22630,travel,IN,0,427.1,0.636,0
116.76,83272,utilities,GB,1,444.2,0.761,0
998.69,37371,electronics,IN,0,386.1,0.953,0
593.47,61585,groceries,IN,0,384.1,0.331,0
338.18,918,luxury,IN,1,430.2,0.112,0
781.24,65852,electronics,SG,0,391.5,0.807,0
824.05,71782,travel,IN,0,439.9,0.092,0
1059.07,69580,gaming,DE,0,316.4,0.527,0
241.07,81179,electronics,IN,1,415.2,0.882,0
158.4,3856,groceries,IN,1,360.0,0.009,0
351.11,16903,utilities,US,1,275.2,0.62,0
477.19,27565,utilities,US,0,201.6,0.402,0
88.53,14231,utilities,US,1,340.8,0.192,1
36.04,65287,groceries,SG,0,172.9,0.746,0
503.2,48034,groceries,IN,0,375.2,0.426,0
1148.06,61810,travel,IN,0,447.5,0.361,0
379.92,50586,groceries,IN,0,262.9,0.488,0
258.55,85747,travel,US,1,339.6,0.113,0
402.65,29108,utilities,IN,0,350.0,0.747,0
413.89,66357,utilities,IN,0,514.9,0.879,0
121.21,35885,groceries,IN,0,416.6,0.561,0
440.9,77388,electronics,GB,0,346.6,0.947,0
1098.8,9990,electronics,IN,1,353.2,0.954,0
501.39,26888,electronics,IN,0,487.8,0.431,0
290.58,12551,travel,IN,1,394.7,0.725,0
714.57,35540,travel,IN,0,350.3,0.686,0
617.55,45559,electronics,SG,0,285.2,0.747,1
120.07,52522,travel,US,0,327.9,0.105,0
1236.96,41473,electronics,DE,0,331.2,0.87,0
765.3,69895,groceries,IN,0,411.8,0.961,0
473.79,31038,groceries,SG,0,272.1,0.179,0
537.94,47182,travel,GB,0,431.6,0.134,0
422.02,15979,electronics,IN,1,440.4,0.982,0
160.57,57119,groceries,SG,0,345.4,0.405,0
641.28,32609,groceries,IN,0,267.0,0.177,0
350.45,58794,travel,SG,0,334.5,0.334,0
1040.44,28762,groceries,IN,0,442.7,0.999,0
199.24,25945,utilities,IN,0,362.4,0.813,0
156.46,31018,utilities,IN,0,185.0,0.336,0
139.8,55591,gaming,SG,0,459.0,0.496,0
956.04,42462,groceries,IN,0,262.3,0.114,0
323.09,47587,electronics,US,0,258.0,0.98,0
194.52,50059,electronics,US,0,281.5,0.812,0
94.74,46116,groceries,DE,0,387.8,0.952,1
4299.24,81779,utilities,IN,1,267.5,0.064,0
370.01,217,utilities,IN,1,275.2,0.104,0
178.96,39804,groceries,US,0,519.2,0.697,0
209.78,50556,utilities,IN,0,334.0,0.807,0
1080.48,11510,travel,US,1,165.6,0.858,0
251.32,72208,utilities,DE,0,324.7,0.209,1
114.19,79154,groceries,IN,0,255.0,0.974,0
305.5,63924,utilities,IN,0,361.6,0.551,0
1713.48,80329,utilities,SG,1,459.6,0.937,0
1166.43,79615,utilities,SG,1,519.2,0.675,0
1256.49,73209,electronics,IN,0,309.6,0.157,1
170.13,49272,utilities,IN,0,365.2,0.981,0
79.0,68290,gaming,IN,0,516.7,0.392,0
228.2,56773,travel,IN,0,350.1,0.601,0
220.03,81636,travel,US,1,350.8,0.751,0
334.34,8354,travel,US,1,329.0,0.512,0
834.99,1400,utilities,IN,1,210.2,0.525,0
189.94,80493,groceries,IN,1,306.0,0.47,0
153.8,57651,gaming,IN,0,407.7,0.679,0
111.27,64624,groceries,US,0,340.7,0.244,0
689.81,15697,utilities,IN,1,448.6,0.848,0
500.9,22901,utilities,DE,0,248.8,0.662,0
814.35,30882,electronics,SG,0,381.4,0.907,0
92.1,4814,gaming,DE,1,334.0,0.143,0
205.6,82681,utilities,IN,1,394.8,0.222,0
1203.7,48963,gaming,IN,0,239.3,0.933,0
496.93,74137,gaming,IN,0,402.1,0.476,0
1080.24,194,electronics,IN,1,167.2,0.643,0
869.81,72040,travel,US,0,426.3,0.259,0
691.37,5807,groceries,IN,1,343.7,0.932,0
179.76,5002,groceries,DE,1,368.1,0.33,0
295.68,13116,utilities,IN,1,274.9,0.498,0
455.13,18055,gaming,IN,0,481.2,0.189,0
3470.53,41588,utilities,IN,0,360.4,0.517,0
695.5,469,utilities,IN,1,434.8,0.169,0
301.44,53007,utilities,IN,0,305.6,0.976,0
398.97,67792,groceries,GB,0,243.1,0.09,0
510.71,47346,electronics,IN,0,441.0,0.038,0
273.29,61743,groceries,DE,0,229.5,0.149,0
689.58,76635,electronics,IN,0,262.1,0.778,0
997.04,56113,luxury,US,0,288.0,0.342,1
3893.1,79772,utilities,US,1,437.4,0.062,0
1526.86,84825,utilities,GB,1,247.9,0.317,0
454.53,49843,groceries,US,0,321.6,0.003,0
179.23,78472,electronics,GB,0,304.8,0.229,0
99.52,34950,luxury,IN,0,349.2,0.397,0
900.56,15941,travel,US,1,312.9,0.549,0
1138.82,63866,utilities,SG,0,370.6,0.924,0
1486.16,17763,utilities,IN,1,284.4,0.028,0
459.96,1638,gaming,IN,1,327.1,0.671,0
342.95,61918,utilities,IN,0,434.4,0.544,0
311.1,81272,electronics,IN,1,295.2,0.064,0
769.02,38076,luxury,IN,0,316.4,0.102,0
42.76,55569,utilities,GB,0,384.2,0.965,0
58.74,58836,utilities,IN,0,290.2,0.009,0
28.02,3188,electronics,IN,1,287.0,0.665,0
214.43,18974,groceries,IN,0,310.1,0.802,0
294.7,72401,travel,IN,0,379.4,0.631,0
1102.97,69173,travel,IN,0,317.2,0.695,0
348.12,9475,gaming,IN,1,238.8,0.54,0
566.01,36566,utilities,DE,0,266.8,0.711,0
295.32,71080,utilities,IN,0,390.7,0.152,0
203.61,40222,gaming,DE,0,273.7,0.32,0
111.08,79997,gaming,IN,1,361.5,0.328,0
427.99,35362,gaming,IN,0,478.5,0.351,0
321.58,75733,groceries,IN,0,373.6,0.506,1
115.29,23355,groceries,IN,0,149.4,0.13,0
189.74,30009,groceries,US,0,235.7,0.773,0
113.87,32851,groceries,DE,0,257.8,0.607,0
141.66,30149,gaming,US,0,366.0,0.552,0
1150.24,72020,luxury,IN,0,267.1,0.475,0
482.71,54661,gaming,SG,0,367.1,0.522,0
561.35,58776,utilities,GB,0,443.1,0.009,0
128.36,77720,electronics,GB,0,476.8,0.205,0
186.77,52729,electronics,IN,0,458.0,0.682,0
1124.64,61260,groceries,SG,0,292.4,0.721,0
167.53,73767,groceries,IN,0,361.3,0.755,0
177.78,7917,electronics,GB,1,328.4,0.359,0
646.02,72686,luxury,IN,0,506.3,0.434,0
1075.52,43454,utilities,IN,0,389.6,0.487,0
1139.43,8024,luxury,SG,1,370.7,0.981,0
413.88,16888,electronics,SG,1,259.3,0.847,0
178.67,63118,groceries,DE,0,370.0,0.434,0
475.75,49592,utilities,US,0,437.3,0.135,0
553.59,72261,utilities,IN,0,292.3,0.923,0
266.92,22521,groceries,IN,0,438.5,0.615,0
262.98,75138,gaming,IN,0,379.9,0.063,0
711.69,37186,groceries,IN,0,321.4,0.405,0
2369.4,7693,groceries,US,1,370.2,0.17,0
62.15,53060,electronics,IN,0,393.2,0.994,0
345.73,25094,gaming,IN,0,206.3,0.033,0
68.4,15631,electronics,GB,1,439.1,0.453,0
356.78,67041,groceries,US,0,379.1,0.865,0
243.8,73700,gaming,US,0,292.6,0.987,1
2548.52,55410,electronics,IN,0,357.8,0.824,0
570.51,25525,electronics,SG,0,413.1,0.904,0
114.63,57850,groceries,IN,0,529.9,0.558,0
1580.99,71417,gaming,US,0,319.4,0.27,0
70.93,84753,groceries,GB,1,445.6,0.195,0
665.32,12197,utilities,IN,1,319.6,0.533,0
2041.59,72687,utilities,US,0,228.2,0.199,0
497.7,61656,luxury,IN,0,282.9,0.191,0
688.09,71964,utilities,US,0,373.4,0.928,0
575.54,68732,groceries,IN,0,458.4,0.906,0
296.07,8372,utilities,SG,1,259.2,0.999,0
452.49,6143,electronics,SG,1,280.7,0.98,0
75.87,64911,groceries,DE,0,454.7,0.309,0
603.71,46436,groceries,SG,0,286.1,0.142,1
171.32,9348,utilities,DE,1,349.5,0.961,0
798.78,76279,groceries,IN,0,342.4,0.042,0
248.19,65012,utilities,IN,0,328.7,0.89,0
308.44,43490,groceries,IN,0,339.8,0.388,0
276.45,15417,utilities,IN,1,294.4,0.278,0
152.1,11533,electronics,IN,1,387.0,0.914,1
582.29,55250,utilities,DE,0,433.7,0.201,0
264.34,22035,utilities,SG,0,223.9,0.621,0
120.44,71462,utilities,IN,0,360.4,0.805,0
215.73,13469,electronics,US,1,492.0,0.83,0
284.75,45528,utilities,US,0,350.2,0.75,0
507.65,1654,groceries,IN,1,314.5,0.843,0
416.34,41717,groceries,US,0,279.1,0.075,0
212.74,26667,utilities,IN,0,285.6,0.232,0
447.7,53079,luxury,IN,0,321.8,0.275,0
3177.71,19885,utilities,US,0,293.0,0.375,0
257.25,59519,gaming,SG,0,376.4,0.491,0
20.02,63228,utilities,SG,0,318.2,0.837,0
107.05,6902,utilities,IN,1,348.1,0.924,0
174.11,54047,electronics,US,0,254.0,0.157,0
1093.66,30530,groceries,IN,0,246.1,0.789,0
1139.03,17202,groceries,IN,1,334.4,0.511,0
204.72,45124,travel,SG,0,195.7,0.895,0
416.62,57515,gaming,IN,0,426.5,0.464,0
299.9,73387,groceries,GB,0,382.2,0.897,0
95.19,11758,utilities,US,1,274.5,0.615,0
362.5,8580,groceries,IN,1,418.7,0.892,0
479.74,4927,luxury,IN,1,365.4,0.746,0
114.36,28689,electronics,SG,0,342.8,0.764,0
420.61,49431,utilities,GB,0,380.5,0.531,0
1028.27,73767,groceries,IN,0,294.0,0.621,0
59.77,13664,electronics,SG,1,382.2,0.906,0
401.77,12893,utilities,IN,1,440.1,0.608,0
729.52,74270,groceries,IN,0,298.2,0.109,0
929.43,47733,utilities,SG,0,455.1,0.829,0
109.02,29954,utilities,GB,0,353.0,0.26,0
225.02,64070,groceries,GB,0,315.1,0.522,0
344.95,33685,gaming,IN,0,312.7,0.231,0
957.05,38757,utilities,US,0,305.1,0.149,0
2374.13,17078,utilities,IN,1,309.2,0.933,0
416.66,2560,groceries,IN,1,438.5,0.653,0
1199.49,77798,groceries,GB,0,421.4,0.309,0
278.48,53225,electronics,US,0,404.7,0.703,0
233.41,48397,travel,IN,0,487.8,0.131,0
981.71,78708,electronics,IN,0,460.1,0.99,0
1707.08,54190,groceries,GB,0,425.4,0.483,0
2182.23,54846,utilities,US,0,446.4,0.43,0
162.0,21809,utilities,IN,0,222.2,0.328,0
121.69,33249,groceries,SG,0,269.8,0.679,0
1769.72,37159,utilities,US,0,311.2,0.19,0
39.69,5057,gaming,US,1,371.4,0.505,0
268.64,26145,groceries,IN,0,464.8,0.007,0
178.45,82880,electronics,DE,1,322.1,0.544,0
1357.04,60581,utilities,IN,0,463.3,0.237,0
381.06,30290,electronics,GB,0,344.9,0.674,0
568.2,6952,groceries,US,1,394.0,0.104,0
397.11,23605,utilities,US,0,323.8,0.601,0
256.75,80763,luxury,IN,1,470.2,0.782,1
595.68,9639,utilities,SG,1,498.7,0.846,0
129.75,17962,utilities,IN,1,309.7,0.834,0
116.91,18928,gaming,DE,0,291.7,0.123,0
215.29,25372,travel,US,0,406.8,0.981,0
272.76,27023,gaming,IN,0,308.0,0.861,0
159.76,65918,groceries,IN,0,363.8,0.444,0
370.32,62247,electronics,GB,0,491.1,0.559,0
3029.18,12891,gaming,IN,1,320.9,0.986,1
252.81,81296,gaming,IN,1,404.7,0.517,0
818.17,3387,groceries,IN,1,426.1,0.301,1
244.81,49344,travel,DE,0,326.3,0.934,0
1067.77,17980,gaming,IN,1,448.1,0.436,0
104.84,50542,utilities,IN,0,519.0,0.435,0
815.99,56241,electronics,DE,0,234.1,0.714,0
472.51,7902,gaming,IN,1,445.7,0.625,0
501.51,7603,groceries,IN,1,357.7,0.397,0
93.62,32332,utilities,IN,0,383.1,0.107,0
208.17,80936,utilities,IN,1,423.8,0.588,0
1295.88,50126,groceries,US,0,387.7,0.583,0
71.76,67863,utilities,IN,0,389.6,0.525,0
220.33,16082,utilities,IN,1,495.9,0.716,0
522.39,81005,utilities,IN,1,224.9,0.502,0
2367.39,25598,electronics,US,0,281.9,0.422,0
1109.07,22654,luxury,IN,0,382.7,0.824,1
1305.15,39562,travel,GB,0,292.0,0.954,0
207.58,37868,travel,SG,0,325.2,0.46,0
400.96,59326,groceries,US,0,201.9,0.941,1
157.22,40248,travel,IN,0,476.1,0.295,1
243.04,74462,luxury,IN,0,403.0,0.336,0
369.58,21188,luxury,DE,0,351.0,0.521,0
154.87,76790,electronics,IN,0,376.1,0.152,0
1234.46,80123,groceries,DE,1,412.7,0.097,0
345.18,5752,groceries,IN,1,265.6,0.467,0
228.94,76961,travel,IN,0,296.1,0.582,0
136.58,4775,travel,GB,1,400.6,0.463,0
1159.15,62216,groceries,DE,0,400.7,0.062,0
633.57,14103,utilities,IN,1,466.7,0.29,0
245.44,68893,utilities,US,0,428.0,0.224,0
98.26,51647,groceries,GB,0,240.4,0.667,1
726.1,51207,utilities,IN,0,471.2,0.783,0
278.95,16521,groceries,SG,1,294.2,0.011,0
848.32,62270,groceries,DE,0,340.4,0.512,0
332.52,47426,utilities,IN,0,420.0,0.855,0
1349.96,84167,groceries,DE,1,367.4,0.356,0
310.17,62157,groceries,US,0,326.0,0.542,0
1598.12,12282,utilities,US,1,202.9,0.886,0
729.41,32869,electronics,IN,0,354.9,0.158,0
85.37,15204,utilities,IN,1,322.3,0.322,0
243.96,69939,groceries,IN,0,489.1,0.26,0
1554.35,68423,groceries,US,0,410.6,0.134,0
